fecha,pm2_5,pm10,co,no2,aqi,categoria
2026-01-24 10:00:00,7.1,9.3,184.0,1.4,30,🟡 Aceptable
2026-01-24 11:00:00,7.0,8.3,177.0,0.9,33,🟡 Aceptable
2026-01-24 12:00:00,7.0,7.9,175.0,0.8,36,🟡 Aceptable
2026-01-24 13:00:00,6.8,7.7,173.0,0.8,37,🟡 Aceptable
2026-01-24 14:00:00,6.8,7.5,169.0,0.7,38,🟡 Aceptable
2026-01-24 15:00:00,6.8,7.6,165.0,0.7,39,🟡 Aceptable
2026-01-24 16:00:00,6.9,7.7,163.0,1.0,38,🟡 Aceptable
2026-01-24 17:00:00,6.7,7.5,164.0,1.9,35,🟡 Aceptable
2026-01-24 18:00:00,6.5,7.3,167.0,3.1,31,🟡 Aceptable
2026-01-24 19:00:00,13.4,16.1,169.0,4.0,28,🟡 Aceptable
2026-01-24 20:00:00,11.9,14.7,170.0,3.7,28,🟡 Aceptable
2026-01-24 21:00:00,11.4,14.3,171.0,3.3,28,🟡 Aceptable
2026-01-24 22:00:00,11.4,14.3,171.0,3.2,28,🟡 Aceptable
2026-01-24 23:00:00,11.5,14.5,171.0,3.5,27,🟡 Aceptable
2026-01-25 00:00:00,11.4,14.5,170.0,4.0,25,🟡 Aceptable
2026-01-25 01:00:00,11.4,14.6,168.0,4.6,24,🟡 Aceptable
2026-01-25 02:00:00,11.6,14.8,161.0,5.2,22,🟡 Aceptable
2026-01-25 03:00:00,11.4,14.5,153.0,5.8,19,🟢 Bueno
2026-01-25 04:00:00,11.3,14.3,150.0,6.5,18,🟢 Bueno
2026-01-25 05:00:00,11.5,14.4,159.0,7.5,18,🟢 Bueno
2026-01-25 06:00:00,11.4,14.2,173.0,8.5,18,🟢 Bueno
2026-01-25 07:00:00,11.6,14.1,179.0,9.4,19,🟢 Bueno
2026-01-25 08:00:00,8.8,11.4,169.0,7.0,19,🟢 Bueno
2026-01-25 09:00:00,8.4,11.1,150.0,3.7,24,🟡 Aceptable
2026-01-25 10:00:00,8.8,11.6,138.0,1.3,29,🟡 Aceptable
2026-01-25 11:00:00,9.5,12.2,138.0,0.5,32,🟡 Aceptable
2026-01-25 12:00:00,10.0,12.5,144.0,0.6,34,🟡 Aceptable
2026-01-25 13:00:00,10.0,11.9,148.0,0.7,35,🟡 Aceptable
2026-01-25 14:00:00,10.0,11.6,144.0,0.6,36,🟡 Aceptable
2026-01-25 15:00:00,9.8,11.6,138.0,0.6,35,🟡 Aceptable
2026-01-25 16:00:00,9.5,11.4,136.0,0.9,34,🟡 Aceptable
2026-01-25 17:00:00,9.0,11.0,142.0,1.7,30,🟡 Aceptable
2026-01-25 18:00:00,8.1,10.1,152.0,2.8,26,🟡 Aceptable
2026-01-25 19:00:00,9.2,11.6,160.0,3.8,21,🟡 Aceptable
2026-01-25 20:00:00,8.4,10.8,165.0,3.7,21,🟡 Aceptable
2026-01-25 21:00:00,8.3,10.8,168.0,3.6,21,🟡 Aceptable
2026-01-25 22:00:00,8.6,11.3,168.0,3.5,21,🟡 Aceptable
2026-01-25 23:00:00,8.7,11.4,164.0,3.6,20,🟢 Bueno
2026-01-26 00:00:00,8.8,11.6,158.0,3.8,20,🟢 Bueno
2026-01-26 01:00:00,8.8,11.7,153.0,4.0,20,🟢 Bueno
2026-01-26 02:00:00,8.5,11.2,150.0,4.0,19,🟢 Bueno
2026-01-26 03:00:00,8.5,11.2,149.0,3.9,19,🟢 Bueno
2026-01-26 04:00:00,8.7,11.5,151.0,4.1,19,🟢 Bueno
2026-01-26 05:00:00,8.8,11.6,159.0,4.9,19,🟢 Bueno
2026-01-26 06:00:00,8.9,11.6,169.0,6.0,18,🟢 Bueno
2026-01-26 07:00:00,9.1,11.6,173.0,4.4,18,🟢 Bueno
2026-01-26 08:00:00,9.7,12.6,165.0,3.3,20,🟢 Bueno
2026-01-26 09:00:00,10.0,13.1,151.0,1.9,25,🟡 Aceptable
2026-01-26 10:00:00,10.1,13.0,140.0,0.8,29,🟡 Aceptable
2026-01-26 11:00:00,10.3,13.0,136.0,0.4,31,🟡 Aceptable
2026-01-26 12:00:00,10.6,13.2,135.0,0.4,32,🟡 Aceptable
2026-01-26 13:00:00,10.7,13.1,136.0,0.5,32,🟡 Aceptable
2026-01-26 14:00:00,10.7,13.0,136.0,0.3,32,🟡 Aceptable
2026-01-26 15:00:00,11.3,13.4,138.0,0.1,32,🟡 Aceptable
2026-01-26 16:00:00,10.1,12.0,143.0,0.6,31,🟡 Aceptable
2026-01-26 17:00:00,9.1,10.6,156.0,2.4,28,🟡 Aceptable
2026-01-26 18:00:00,9.2,10.7,172.0,5.0,23,🟡 Aceptable
2026-01-26 19:00:00,12.2,15.1,181.0,5.4,20,🟢 Bueno
2026-01-26 20:00:00,12.0,14.9,178.0,5.2,19,🟢 Bueno
2026-01-26 21:00:00,11.3,14.3,167.0,4.8,19,🟢 Bueno
2026-01-26 22:00:00,10.4,13.3,158.0,4.4,20,🟢 Bueno
2026-01-26 23:00:00,9.8,12.8,151.0,3.9,20,🟢 Bueno
2026-01-27 00:00:00,9.2,12.1,145.0,3.4,21,🟡 Aceptable
2026-01-27 01:00:00,9.1,12.0,142.0,2.9,23,🟡 Aceptable
2026-01-27 02:00:00,8.0,10.4,143.0,2.5,25,🟡 Aceptable
2026-01-27 03:00:00,6.8,8.7,147.0,2.2,27,🟡 Aceptable
2026-01-27 04:00:00,5.0,6.2,152.0,2.2,28,🟡 Aceptable
2026-01-27 05:00:00,4.3,5.3,159.0,2.8,26,🟡 Aceptable
2026-01-27 06:00:00,4.4,5.4,166.0,3.6,23,🟡 Aceptable
2026-01-27 07:00:00,7.7,9.7,169.0,2.9,24,🟡 Aceptable
2026-01-27 08:00:00,5.7,7.2,162.0,2.4,25,🟡 Aceptable
2026-01-27 09:00:00,5.2,6.6,151.0,1.8,26,🟡 Aceptable
2026-01-27 10:00:00,5.8,7.5,143.0,1.3,27,🟡 Aceptable
2026-01-27 11:00:00,6.6,8.5,143.0,1.0,28,🟡 Aceptable
2026-01-27 12:00:00,7.2,9.2,146.0,0.8,28,🟡 Aceptable
2026-01-27 13:00:00,7.9,9.9,149.0,0.7,28,🟡 Aceptable
2026-01-27 14:00:00,8.3,10.4,149.0,0.6,29,🟡 Aceptable
2026-01-27 15:00:00,8.7,10.9,150.0,0.5,29,🟡 Aceptable
2026-01-27 16:00:00,9.3,11.6,153.0,0.9,29,🟡 Aceptable
2026-01-27 17:00:00,9.5,11.6,163.0,2.0,27,🟡 Aceptable
2026-01-27 18:00:00,9.2,10.7,176.0,3.5,24,🟡 Aceptable
2026-01-27 19:00:00,10.4,12.7,187.0,3.7,25,🟡 Aceptable
2026-01-27 20:00:00,9.4,11.4,195.0,3.7,26,🟡 Aceptable
2026-01-27 21:00:00,9.0,10.8,201.0,3.9,28,🟡 Aceptable
2026-01-27 22:00:00,8.9,10.5,204.0,4.4,28,🟡 Aceptable
2026-01-27 23:00:00,9.3,10.7,204.0,5.9,26,🟡 Aceptable
2026-01-28 00:00:00,10.2,11.5,203.0,7.8,24,🟡 Aceptable
2026-01-28 01:00:00,10.8,12.0,200.0,8.9,22,🟡 Aceptable
2026-01-28 02:00:00,10.5,11.6,197.0,8.5,20,🟢 Bueno
2026-01-28 03:00:00,10.2,11.1,193.0,7.3,19,🟢 Bueno
2026-01-28 04:00:00,9.7,10.6,189.0,6.4,18,🟢 Bueno
2026-01-28 05:00:00,9.9,10.9,185.0,6.5,17,🟢 Bueno
2026-01-28 06:00:00,10.2,11.2,180.0,6.9,17,🟢 Bueno
2026-01-28 07:00:00,9.4,10.7,174.0,7.4,17,🟢 Bueno
2026-01-28 08:00:00,8.5,9.7,166.0,5.6,21,🟡 Aceptable
2026-01-28 09:00:00,7.4,8.3,157.0,3.1,29,🟡 Aceptable
2026-01-28 10:00:00,7.5,8.4,151.0,1.3,35,🟡 Aceptable
2026-01-28 11:00:00,7.9,8.8,152.0,0.7,36,🟡 Aceptable
2026-01-28 12:00:00,8.3,9.2,156.0,0.7,36,🟡 Aceptable
2026-01-28 13:00:00,8.0,8.9,157.0,0.8,36,🟡 Aceptable
2026-01-28 14:00:00,7.3,8.1,147.0,0.6,35,🟡 Aceptable
2026-01-28 15:00:00,6.9,7.7,134.0,0.6,34,🟡 Aceptable
2026-01-28 16:00:00,6.5,7.3,131.0,1.1,33,🟡 Aceptable
2026-01-28 17:00:00,6.4,7.3,152.0,2.7,31,🟡 Aceptable
2026-01-28 18:00:00,6.8,7.7,183.0,5.0,28,🟡 Aceptable
2026-01-28 19:00:00,10.9,13.6,204.0,4.0,25,🟡 Aceptable
2026-01-28 20:00:00,11.0,14.0,203.0,4.0,25,🟡 Aceptable
2026-01-28 21:00:00,11.5,14.7,191.0,4.1,25,🟡 Aceptable
2026-01-28 22:00:00,11.9,15.2,177.0,4.3,24,🟡 Aceptable
2026-01-28 23:00:00,12.0,15.3,163.0,4.7,23,🟡 Aceptable
2026-01-29 00:00:00,12.2,15.8,148.0,5.1,21,🟡 Aceptable
2026-01-29 01:00:00,12.2,15.7,137.0,5.4,20,🟢 Bueno
2026-01-29 02:00:00,11.6,15.0,131.0,5.2,19,🟢 Bueno
2026-01-29 03:00:00,11.6,15.0,129.0,4.9,19,🟢 Bueno
2026-01-29 04:00:00,10.9,14.2,130.0,4.7,19,🟢 Bueno
2026-01-29 05:00:00,10.0,13.1,135.0,5.1,19,🟢 Bueno
2026-01-29 06:00:00,10.3,13.5,142.0,5.8,19,🟢 Bueno
2026-01-29 07:00:00,7.1,9.9,146.0,3.0,19,🟢 Bueno
2026-01-29 08:00:00,7.5,11.0,141.0,2.4,20,🟢 Bueno
2026-01-29 09:00:00,7.1,10.3,133.0,1.5,22,🟡 Aceptable
2026-01-29 10:00:00,7.1,10.2,127.0,0.9,25,🟡 Aceptable
2026-01-29 11:00:00,6.7,9.5,128.0,0.6,27,🟡 Aceptable
2026-01-29 12:00:00,7.0,9.7,132.0,0.6,28,🟡 Aceptable
2026-01-29 13:00:00,8.8,12.0,134.0,0.6,29,🟡 Aceptable
2026-01-29 14:00:00,6.6,8.9,130.0,0.6,30,🟡 Aceptable
2026-01-29 15:00:00,6.6,8.9,124.0,0.6,31,🟡 Aceptable
2026-01-29 16:00:00,6.5,8.7,123.0,0.8,31,🟡 Aceptable
2026-01-29 17:00:00,7.1,9.3,131.0,1.4,31,🟡 Aceptable
2026-01-29 18:00:00,7.6,9.7,144.0,2.3,31,🟡 Aceptable
2026-01-29 19:00:00,8.6,11.5,153.0,2.4,27,🟡 Aceptable
2026-01-29 20:00:00,8.4,11.3,155.0,2.5,26,🟡 Aceptable
2026-01-29 21:00:00,8.7,11.7,152.0,2.6,25,🟡 Aceptable
2026-01-29 22:00:00,9.1,12.1,149.0,2.7,24,🟡 Aceptable
2026-01-29 23:00:00,9.7,13.0,145.0,2.9,22,🟡 Aceptable
2026-01-30 00:00:00,10.0,13.3,139.0,3.2,21,🟡 Aceptable
2026-01-30 01:00:00,9.7,13.0,135.0,3.5,20,🟢 Bueno
2026-01-30 02:00:00,9.5,12.7,131.0,3.8,19,🟢 Bueno
2026-01-30 03:00:00,9.4,12.5,129.0,4.1,18,🟢 Bueno
2026-01-30 04:00:00,9.3,12.4,129.0,4.5,17,🟢 Bueno
2026-01-30 05:00:00,9.1,12.1,136.0,5.4,17,🟢 Bueno
2026-01-30 06:00:00,8.7,11.5,145.0,6.4,16,🟢 Bueno
2026-01-30 07:00:00,9.5,12.9,150.0,3.8,17,🟢 Bueno
2026-01-30 08:00:00,10.1,13.6,145.0,3.2,18,🟢 Bueno
2026-01-30 09:00:00,10.5,14.4,135.0,2.4,20,🟢 Bueno
2026-01-30 10:00:00,10.2,13.9,127.0,1.7,22,🟡 Aceptable
2026-01-30 11:00:00,9.8,13.5,125.0,1.3,24,🟡 Aceptable
2026-01-30 12:00:00,9.1,12.3,126.0,1.2,24,🟡 Aceptable
2026-01-30 13:00:00,8.3,11.3,128.0,1.1,25,🟡 Aceptable
2026-01-30 14:00:00,7.3,9.7,128.0,1.1,26,🟡 Aceptable
2026-01-30 15:00:00,6.8,9.1,129.0,1.1,26,🟡 Aceptable
2026-01-30 16:00:00,6.8,8.9,133.0,1.6,26,🟡 Aceptable
2026-01-30 17:00:00,7.1,9.2,144.0,2.7,26,🟡 Aceptable
2026-01-30 18:00:00,7.7,9.8,158.0,4.1,24,🟡 Aceptable
2026-01-30 19:00:00,9.7,12.7,167.0,4.0,19,🟢 Bueno
2026-01-30 20:00:00,9.0,11.6,168.0,4.3,18,🟢 Bueno
2026-01-30 21:00:00,9.3,12.0,164.0,4.7,18,🟢 Bueno
2026-01-30 22:00:00,9.7,12.4,161.0,5.0,18,🟢 Bueno
2026-01-30 23:00:00,9.6,12.5,159.0,5.1,18,🟢 Bueno
2026-01-31 00:00:00,9.7,12.7,157.0,5.1,18,🟢 Bueno
2026-01-31 01:00:00,9.3,12.3,155.0,5.0,18,🟢 Bueno
2026-01-31 02:00:00,8.6,11.4,151.0,4.7,18,🟢 Bueno
2026-01-31 03:00:00,8.4,11.2,146.0,4.3,18,🟢 Bueno
2026-01-31 04:00:00,8.5,11.4,144.0,4.2,18,🟢 Bueno
2026-01-31 05:00:00,8.7,11.6,148.0,4.8,18,🟢 Bueno
2026-01-31 06:00:00,8.9,11.8,154.0,5.6,18,🟢 Bueno
2026-01-31 07:00:00,8.4,11.1,157.0,5.0,18,🟢 Bueno
2026-01-31 08:00:00,8.4,11.2,153.0,3.9,19,🟢 Bueno
2026-01-31 09:00:00,8.2,11.0,145.0,2.3,23,🟡 Aceptable
2026-01-31 10:00:00,7.9,10.7,139.0,1.2,26,🟡 Aceptable
2026-01-31 11:00:00,7.8,10.4,137.0,0.8,28,🟡 Aceptable
2026-01-31 12:00:00,7.0,9.4,138.0,0.8,28,🟡 Aceptable
2026-01-31 13:00:00,7.2,9.4,139.0,0.9,28,🟡 Aceptable
2026-01-31 14:00:00,7.3,9.4,140.0,1.0,26,🟡 Aceptable
2026-01-31 15:00:00,6.0,7.5,142.0,1.3,24,🟡 Aceptable
2026-01-31 16:00:00,5.3,6.8,145.0,1.6,22,🟡 Aceptable
2026-01-31 17:00:00,5.3,6.8,152.0,2.2,21,🟡 Aceptable
2026-01-31 18:00:00,5.6,7.1,161.0,2.9,20,🟢 Bueno
2026-01-31 19:00:00,5.7,7.4,165.0,2.3,20,🟢 Bueno
2026-01-31 20:00:00,5.8,7.7,161.0,2.4,19,🟢 Bueno
2026-01-31 21:00:00,5.7,7.6,153.0,2.4,19,🟢 Bueno
2026-01-31 22:00:00,5.8,7.7,147.0,2.5,18,🟢 Bueno
2026-01-31 23:00:00,5.4,7.2,147.0,2.5,18,🟢 Bueno
2026-02-01 00:00:00,4.8,6.5,148.0,2.5,18,🟢 Bueno
2026-02-01 01:00:00,4.5,6.1,149.0,2.5,18,🟢 Bueno
2026-02-01 02:00:00,4.1,5.5,146.0,2.3,18,🟢 Bueno
2026-02-01 03:00:00,3.9,5.1,141.0,2.1,20,🟢 Bueno
2026-02-01 04:00:00,3.6,4.7,140.0,2.1,20,🟢 Bueno
2026-02-01 05:00:00,3.4,4.5,145.0,2.5,19,🟢 Bueno
2026-02-01 06:00:00,3.3,4.2,154.0,3.2,18,🟢 Bueno
2026-02-01 07:00:00,3.2,4.1,162.0,3.1,18,🟢 Bueno
2026-02-01 08:00:00,2.6,3.4,169.0,3.0,18,🟢 Bueno
2026-02-01 09:00:00,2.6,3.2,175.0,2.8,19,🟢 Bueno
2026-02-01 10:00:00,2.5,3.2,176.0,2.5,20,🟢 Bueno
2026-02-01 11:00:00,2.7,3.5,168.0,2.1,21,🟡 Aceptable
2026-02-01 12:00:00,2.5,3.2,155.0,1.6,21,🟡 Aceptable
2026-02-01 13:00:00,2.4,3.2,146.0,1.3,22,🟡 Aceptable
2026-02-01 14:00:00,2.4,3.1,143.0,1.2,22,🟡 Aceptable
2026-02-01 15:00:00,2.5,3.4,144.0,1.1,22,🟡 Aceptable
2026-02-01 16:00:00,2.6,3.6,148.0,1.2,22,🟡 Aceptable
2026-02-01 17:00:00,2.6,3.6,158.0,1.4,22,🟡 Aceptable
2026-02-01 18:00:00,2.6,3.7,170.0,1.7,23,🟡 Aceptable
2026-02-01 19:00:00,2.3,3.2,177.0,2.0,22,🟡 Aceptable
2026-02-01 20:00:00,2.5,3.5,172.0,1.9,23,🟡 Aceptable
2026-02-01 21:00:00,2.9,4.1,162.0,1.9,24,🟡 Aceptable
2026-02-01 22:00:00,3.4,4.8,152.0,1.8,25,🟡 Aceptable
2026-02-01 23:00:00,3.9,5.4,146.0,1.7,26,🟡 Aceptable
2026-02-02 00:00:00,4.1,5.7,141.0,1.6,26,🟡 Aceptable
2026-02-02 01:00:00,4.4,6.1,137.0,1.6,27,🟡 Aceptable
2026-02-02 02:00:00,4.7,6.4,134.0,1.6,27,🟡 Aceptable
2026-02-02 03:00:00,4.8,6.7,134.0,1.6,27,🟡 Aceptable
2026-02-02 04:00:00,4.5,6.2,137.0,1.8,27,🟡 Aceptable
2026-02-02 05:00:00,3.7,5.1,148.0,2.2,26,🟡 Aceptable
2026-02-02 06:00:00,3.4,4.6,164.0,2.8,25,🟡 Aceptable
2026-02-02 07:00:00,4.1,5.7,176.0,2.0,28,🟡 Aceptable
2026-02-02 08:00:00,4.6,6.3,183.0,1.8,29,🟡 Aceptable
2026-02-02 09:00:00,4.9,6.5,188.0,1.6,31,🟡 Aceptable
2026-02-02 10:00:00,5.4,7.2,188.0,1.3,32,🟡 Aceptable
2026-02-02 11:00:00,5.5,7.3,181.0,1.1,34,🟡 Aceptable
2026-02-02 12:00:00,5.1,6.7,171.0,0.8,34,🟡 Aceptable
2026-02-02 13:00:00,5.1,6.8,164.0,0.7,35,🟡 Aceptable
2026-02-02 14:00:00,4.5,6.0,166.0,0.7,35,🟡 Aceptable
2026-02-02 15:00:00,4.5,6.0,172.0,0.7,34,🟡 Aceptable
2026-02-02 16:00:00,3.9,5.2,177.0,0.9,34,🟡 Aceptable
2026-02-02 17:00:00,3.7,4.8,180.0,1.2,33,🟡 Aceptable
2026-02-02 18:00:00,3.6,4.6,183.0,1.7,32,🟡 Aceptable
2026-02-02 19:00:00,5.9,8.0,183.0,1.7,32,🟡 Aceptable
2026-02-02 20:00:00,6.3,8.6,179.0,1.7,32,🟡 Aceptable
2026-02-02 21:00:00,6.5,8.8,173.0,1.8,30,🟡 Aceptable
2026-02-02 22:00:00,7.0,9.5,167.0,1.8,30,🟡 Aceptable
2026-02-02 23:00:00,7.5,10.1,162.0,1.8,29,🟡 Aceptable
2026-02-03 00:00:00,7.6,10.2,158.0,1.7,29,🟡 Aceptable
2026-02-03 01:00:00,7.4,10.0,154.0,1.7,29,🟡 Aceptable
2026-02-03 02:00:00,7.2,9.7,149.0,1.6,29,🟡 Aceptable
2026-02-03 03:00:00,6.9,9.3,145.0,1.6,29,🟡 Aceptable
2026-02-03 04:00:00,6.5,8.8,146.0,1.7,28,🟡 Aceptable
2026-02-03 05:00:00,6.0,8.2,160.0,2.2,27,🟡 Aceptable
2026-02-03 06:00:00,5.7,7.8,179.0,2.9,26,🟡 Aceptable
2026-02-03 07:00:00,6.5,8.9,189.0,1.4,32,🟡 Aceptable
2026-02-03 08:00:00,6.7,9.1,180.0,1.3,32,🟡 Aceptable
2026-02-03 09:00:00,6.9,9.3,163.0,1.2,33,🟡 Aceptable
2026-02-03 10:00:00,6.5,9.0,150.0,1.0,33,🟡 Aceptable
2026-02-03 11:00:00,6.2,8.7,148.0,0.8,33,🟡 Aceptable
2026-02-03 12:00:00,4.3,6.1,152.0,0.6,34,🟡 Aceptable
2026-02-03 13:00:00,4.1,5.7,155.0,0.5,33,🟡 Aceptable
2026-02-03 14:00:00,4.2,5.8,155.0,0.4,33,🟡 Aceptable
2026-02-03 15:00:00,4.4,6.0,154.0,0.4,32,🟡 Aceptable
2026-02-03 16:00:00,4.5,6.3,159.0,0.6,31,🟡 Aceptable
2026-02-03 17:00:00,4.2,5.9,175.0,1.3,29,🟡 Aceptable
2026-02-03 18:00:00,4.0,5.5,197.0,2.2,26,🟡 Aceptable
2026-02-03 19:00:00,5.6,7.7,210.0,2.4,29,🟡 Aceptable
2026-02-03 20:00:00,5.7,7.9,207.0,2.4,28,🟡 Aceptable
2026-02-03 21:00:00,5.7,7.9,196.0,2.5,27,🟡 Aceptable
2026-02-03 22:00:00,5.8,8.0,186.0,2.7,26,🟡 Aceptable
2026-02-03 23:00:00,5.9,8.1,179.0,3.1,24,🟡 Aceptable
2026-02-04 00:00:00,6.0,8.2,172.0,3.7,22,🟡 Aceptable
2026-02-04 01:00:00,5.9,8.0,167.0,4.3,20,🟢 Bueno
2026-02-04 02:00:00,5.9,7.9,163.0,4.8,18,🟢 Bueno
2026-02-04 03:00:00,5.9,7.8,161.0,5.4,16,🟢 Bueno
2026-02-04 04:00:00,6.0,7.7,165.0,5.9,15,🟢 Bueno
2026-02-04 05:00:00,5.9,7.7,181.0,6.7,13,🟢 Bueno
2026-02-04 06:00:00,5.9,7.5,203.0,7.5,12,🟢 Bueno
2026-02-04 07:00:00,10.5,13.0,216.0,8.8,12,🟢 Bueno
2026-02-04 08:00:00,10.1,12.7,210.0,6.6,18,🟢 Bueno
2026-02-04 09:00:00,10.7,14.0,195.0,3.5,26,🟡 Aceptable
2026-02-04 10:00:00,11.1,14.4,184.0,1.2,33,🟡 Aceptable
2026-02-04 11:00:00,11.1,14.2,185.0,0.5,36,🟡 Aceptable
2026-02-04 12:00:00,10.7,13.2,191.0,0.5,36,🟡 Aceptable
2026-02-04 13:00:00,10.4,12.4,195.0,0.7,37,🟡 Aceptable
2026-02-04 14:00:00,10.1,11.7,194.0,0.6,38,🟡 Aceptable
2026-02-04 15:00:00,10.4,11.8,190.0,0.5,39,🟡 Aceptable
2026-02-04 16:00:00,10.8,12.3,186.0,1.0,38,🟡 Aceptable
2026-02-04 17:00:00,10.9,12.3,180.0,2.6,36,🟡 Aceptable
2026-02-04 18:00:00,11.1,12.4,173.0,4.8,32,🟡 Aceptable
2026-02-04 19:00:00,11.2,13.1,168.0,5.0,27,🟡 Aceptable
2026-02-04 20:00:00,11.3,13.7,169.0,4.6,27,🟡 Aceptable
2026-02-04 21:00:00,11.2,13.8,172.0,4.0,26,🟡 Aceptable
2026-02-04 22:00:00,11.3,14.1,172.0,3.6,26,🟡 Aceptable
2026-02-04 23:00:00,11.5,14.5,165.0,3.5,26,🟡 Aceptable
2026-02-05 00:00:00,11.3,14.4,155.0,3.4,25,🟡 Aceptable
2026-02-05 01:00:00,11.0,14.1,147.0,3.5,25,🟡 Aceptable
2026-02-05 02:00:00,10.9,14.0,144.0,3.6,24,🟡 Aceptable
2026-02-05 03:00:00,10.9,14.1,143.0,3.7,23,🟡 Aceptable
2026-02-05 04:00:00,11.1,14.4,147.0,3.9,22,🟡 Aceptable
2026-02-05 05:00:00,11.1,14.4,159.0,4.4,21,🟡 Aceptable
2026-02-05 06:00:00,11.2,14.5,175.0,5.1,21,🟡 Aceptable
2026-02-05 07:00:00,11.4,14.4,183.0,4.1,22,🟡 Aceptable
2026-02-05 08:00:00,11.4,14.5,174.0,3.1,24,🟡 Aceptable
2026-02-05 09:00:00,12.0,15.8,157.0,1.8,29,🟡 Aceptable
2026-02-05 10:00:00,11.2,14.5,145.0,0.8,32,🟡 Aceptable
2026-02-05 11:00:00,10.9,13.9,146.0,0.4,33,🟡 Aceptable
2026-02-05 12:00:00,10.6,13.4,152.0,0.4,32,🟡 Aceptable
2026-02-05 13:00:00,10.3,12.8,155.0,0.4,31,🟡 Aceptable
2026-02-05 14:00:00,10.9,13.6,150.0,0.4,30,🟡 Aceptable
2026-02-05 15:00:00,10.2,12.5,143.0,0.5,29,🟡 Aceptable
2026-02-05 16:00:00,10.3,12.5,141.0,0.7,28,🟡 Aceptable
2026-02-05 17:00:00,10.4,12.5,152.0,1.3,26,🟡 Aceptable
2026-02-05 18:00:00,10.6,12.5,168.0,2.0,24,🟡 Aceptable
2026-02-05 19:00:00,12.5,15.4,177.0,2.7,22,🟡 Aceptable
2026-02-05 20:00:00,11.8,14.8,171.0,2.6,22,🟡 Aceptable
2026-02-05 21:00:00,11.3,14.3,157.0,2.4,22,🟡 Aceptable
2026-02-05 22:00:00,10.9,13.8,145.0,2.3,22,🟡 Aceptable
2026-02-05 23:00:00,10.4,13.3,139.0,2.2,22,🟡 Aceptable
2026-02-06 00:00:00,9.8,12.7,135.0,2.2,22,🟡 Aceptable
2026-02-06 01:00:00,9.2,12.1,132.0,2.1,22,🟡 Aceptable
2026-02-06 02:00:00,8.3,11.0,129.0,2.0,22,🟡 Aceptable
2026-02-06 03:00:00,7.4,9.9,128.0,2.0,22,🟡 Aceptable
2026-02-06 04:00:00,6.6,8.7,130.0,2.0,22,🟡 Aceptable
2026-02-06 05:00:00,6.3,8.3,141.0,2.3,21,🟡 Aceptable
2026-02-06 06:00:00,6.2,8.1,156.0,2.6,20,🟢 Bueno
2026-02-06 07:00:00,6.6,8.8,165.0,3.1,21,🟡 Aceptable
2026-02-06 08:00:00,7.3,9.8,162.0,2.7,22,🟡 Aceptable
2026-02-06 09:00:00,7.2,9.7,153.0,2.1,24,🟡 Aceptable
2026-02-06 10:00:00,6.9,9.3,146.0,1.6,26,🟡 Aceptable
2026-02-06 11:00:00,6.5,8.8,143.0,1.3,27,🟡 Aceptable
2026-02-06 12:00:00,6.1,8.1,143.0,1.1,28,🟡 Aceptable
2026-02-06 13:00:00,5.4,7.2,143.0,1.0,29,🟡 Aceptable
2026-02-06 14:00:00,5.0,6.5,144.0,0.9,29,🟡 Aceptable
2026-02-06 15:00:00,4.3,5.4,146.0,0.9,28,🟡 Aceptable
2026-02-06 16:00:00,3.9,4.8,152.0,1.2,27,🟡 Aceptable
2026-02-06 17:00:00,3.5,4.4,166.0,2.1,25,🟡 Aceptable
2026-02-06 18:00:00,3.6,4.3,184.0,3.3,23,🟡 Aceptable
2026-02-06 19:00:00,5.8,7.0,198.0,5.1,18,🟢 Bueno
2026-02-06 20:00:00,5.2,6.4,203.0,5.0,18,🟢 Bueno
2026-02-06 21:00:00,5.7,7.1,204.0,4.9,19,🟢 Bueno
2026-02-06 22:00:00,6.5,8.1,203.0,5.0,18,🟢 Bueno
2026-02-06 23:00:00,7.1,9.0,202.0,5.4,17,🟢 Bueno
2026-02-07 00:00:00,7.6,9.6,199.0,6.0,16,🟢 Bueno
2026-02-07 01:00:00,6.9,8.7,193.0,6.2,15,🟢 Bueno
2026-02-07 02:00:00,6.4,8.3,177.0,5.7,16,🟢 Bueno
2026-02-07 03:00:00,6.4,8.5,158.0,4.9,17,🟢 Bueno
2026-02-07 04:00:00,6.2,8.2,149.0,4.6,17,🟢 Bueno
2026-02-07 05:00:00,6.2,8.1,162.0,5.6,16,🟢 Bueno
2026-02-07 06:00:00,6.5,8.5,186.0,7.0,13,🟢 Bueno
2026-02-07 07:00:00,7.5,10.1,200.0,4.7,15,🟢 Bueno
2026-02-07 08:00:00,7.5,10.4,193.0,3.7,17,🟢 Bueno
2026-02-07 09:00:00,7.3,10.2,175.0,2.4,20,🟢 Bueno
2026-02-07 10:00:00,7.2,10.1,160.0,1.3,22,🟡 Aceptable
2026-02-07 11:00:00,8.2,11.5,151.0,0.9,24,🟡 Aceptable
2026-02-07 12:00:00,10.1,13.9,145.0,0.8,25,🟡 Aceptable
2026-02-07 13:00:00,8.8,12.3,140.0,0.7,26,🟡 Aceptable
2026-02-07 14:00:00,8.7,12.3,136.0,0.6,26,🟡 Aceptable
2026-02-07 15:00:00,8.3,11.6,133.0,0.5,27,🟡 Aceptable
2026-02-07 16:00:00,7.5,10.4,135.0,0.7,26,🟡 Aceptable
